episode:32,Updates:32/312,Timesteps:211200/2000000,FPS:139.0,avg_sp:922.875,avg_xp_0_0:275.125,avg_xp_0_1:18.6875,avg_xp_1_0:47.0,avg_xp_1_1:175.125,avg_xp_2_0:107.4375,avg_xp_2_1:52.625,avg_xp_3_0:5.3125,avg_xp_3_1:249.5,avg_xp_4_0:39.3125,avg_xp_4_1:127.75,avg_mp:731.624060150376,value_loss:0.4251655600965023,policy_loss:-0.010112326249111315,dist_entropy:4.344975137710572,actor_grad_norm:0.167054383456707,critic_grad_norm:0.7082368608564138,ratio:3.992189186811447,best_i:0,average_step_rewards:2.307187557220459
episode:33,Updates:33/312,Timesteps:217600/2000000,FPS:139.0,avg_sp:935.125,avg_xp_0_0:316.0625,avg_xp_0_1:20.8125,avg_xp_1_0:63.0,avg_xp_1_1:152.625,avg_xp_2_0:88.8125,avg_xp_2_1:112.5625,avg_xp_3_0:2.0625,avg_xp_3_1:208.5,avg_xp_4_0:45.25,avg_xp_4_1:112.0,avg_mp:747.4799498746867,value_loss:0.3869631730020046,policy_loss:-0.01775516583189459,dist_entropy:4.397795474529266,actor_grad_norm:0.17603585571050645,critic_grad_norm:0.46803193613886834,ratio:3.9988976538181307,best_i:0,average_step_rewards:2.3378124237060547
episode:34,Updates:34/312,Timesteps:224000/2000000,FPS:138.0,avg_sp:923.1875,avg_xp_0_0:201.375,avg_xp_0_1:11.0,avg_xp_1_0:81.0,avg_xp_1_1:168.6875,avg_xp_2_0:65.875,avg_xp_2_1:71.5625,avg_xp_3_0:1.875,avg_xp_3_1:303.75,avg_xp_4_0:57.5,avg_xp_4_1:97.0625,avg_mp:672.6679197994987,value_loss:0.3403907049447298,policy_loss:-0.00563792225087878,dist_entropy:4.312873423099518,actor_grad_norm:0.1469906009733677,critic_grad_norm:0.5342236993834376,ratio:3.9981140792369843,best_i:0,average_step_rewards:2.307968854904175
episode:35,Updates:35/312,Timesteps:230400/2000000,FPS:138.0,avg_sp:926.0625,avg_xp_0_0:136.5,avg_xp_0_1:16.0625,avg_xp_1_0:93.25,avg_xp_1_1:188.125,avg_xp_2_0:106.1875,avg_xp_2_1:92.25,avg_xp_3_0:4.5,avg_xp_3_1:164.1875,avg_xp_4_0:80.0,avg_xp_4_1:127.0625,avg_mp:700.093984962406,value_loss:0.3872745558619499,policy_loss:-0.07174367316727909,dist_entropy:3.629257869720459,actor_grad_norm:0.1427508719265461,critic_grad_norm:0.9879138672724366,ratio:3.987866151332855,best_i:3,average_step_rewards:2.3151562213897705
episode:36,Updates:36/312,Timesteps:236800/2000000,FPS:138.0,avg_sp:926.375,avg_xp_0_0:168.25,avg_xp_0_1:8.6875,avg_xp_1_0:48.5,avg_xp_1_1:141.0,avg_xp_2_0:167.125,avg_xp_2_1:95.25,avg_xp_3_0:1.6875,avg_xp_3_1:169.8125,avg_xp_4_0:66.125,avg_xp_4_1:90.9375,avg_mp:788.2606516290726,value_loss:0.4577779471874237,policy_loss:-0.041674845648684136,dist_entropy:4.04565731883049,actor_grad_norm:0.14094610288739204,critic_grad_norm:1.5102590257301927,ratio:3.9996910393238068,best_i:1,average_step_rewards:2.3159375190734863
episode:37,Updates:37/312,Timesteps:243200/2000000,FPS:137.0,avg_sp:939.4375,avg_xp_0_0:194.0,avg_xp_0_1:7.6875,avg_xp_1_0:67.25,avg_xp_1_1:147.3125,avg_xp_2_0:10.0,avg_xp_2_1:53.5,avg_xp_3_0:1.875,avg_xp_3_1:175.0,avg_xp_4_0:67.4375,avg_xp_4_1:83.5,avg_mp:697.3258145363409,value_loss:0.35031349025666714,policy_loss:0.07117693690669373,dist_entropy:3.9930049002170565,actor_grad_norm:0.12943376898765563,critic_grad_norm:1.0847577245905995,ratio:3.9894730269908907,best_i:2,average_step_rewards:2.3485937118530273
episode:38,Updates:38/312,Timesteps:249600/2000000,FPS:137.0,avg_sp:936.1875,avg_xp_0_0:337.125,avg_xp_0_1:7.0,avg_xp_1_0:37.0,avg_xp_1_1:112.875,avg_xp_2_0:30.0,avg_xp_2_1:26.6875,avg_xp_3_0:4.375,avg_xp_3_1:140.75,avg_xp_4_0:71.0,avg_xp_4_1:84.5625,avg_mp:738.2055137844611,value_loss:0.3128157712519169,policy_loss:0.028055567064996678,dist_entropy:3.865856671333313,actor_grad_norm:0.11479769796133041,critic_grad_norm:0.6286557923071087,ratio:3.991045343875885,best_i:1,average_step_rewards:2.340468645095825
episode:39,Updates:39/312,Timesteps:256000/2000000,FPS:137.0,avg_sp:939.625,avg_xp_0_0:219.25,avg_xp_0_1:6.25,avg_xp_1_0:47.625,avg_xp_1_1:106.25,avg_xp_2_0:3.4375,avg_xp_2_1:25.1875,avg_xp_3_0:2.25,avg_xp_3_1:148.4375,avg_xp_4_0:102.25,avg_xp_4_1:91.375,avg_mp:700.0814536340852,value_loss:0.273336536064744,policy_loss:0.006108223340290442,dist_entropy:4.169547873735428,actor_grad_norm:0.1509144090116024,critic_grad_norm:0.9220242884010077,ratio:3.9952595353126528,best_i:0,average_step_rewards:2.349062442779541
episode:40,Updates:40/312,Timesteps:262400/2000000,FPS:137.0,avg_sp:938.3125,avg_xp_0_0:73.9375,avg_xp_0_1:7.6875,avg_xp_1_0:49.125,avg_xp_1_1:92.25,avg_xp_2_0:12.625,avg_xp_2_1:27.625,avg_xp_3_0:2.0625,avg_xp_3_1:119.1875,avg_xp_4_0:87.1875,avg_xp_4_1:77.0,avg_mp:574.1679197994987,value_loss:0.2558369033038616,policy_loss:-0.02872786073745983,dist_entropy:4.126284825801849,actor_grad_norm:0.10979658737778664,critic_grad_norm:0.45955821089446547,ratio:3.9942158818244935,best_i:0,average_step_rewards:2.3457813262939453
episode:41,Updates:41/312,Timesteps:268800/2000000,FPS:137.0,avg_sp:941.5625,avg_xp_0_0:131.4375,avg_xp_0_1:5.375,avg_xp_1_0:76.75,avg_xp_1_1:79.8125,avg_xp_2_0:29.9375,avg_xp_2_1:90.0625,avg_xp_3_0:1.6875,avg_xp_3_1:92.9375,avg_xp_4_0:58.75,avg_xp_4_1:64.625,avg_mp:703.5889724310777,value_loss:0.36377368979156016,policy_loss:-0.07251788311574377,dist_entropy:3.602002716064453,actor_grad_norm:0.14772247523069382,critic_grad_norm:1.1896924626082181,ratio:3.9995861530303953,best_i:4,average_step_rewards:2.3539061546325684
