episode:37,Updates:37/312,Timesteps:243200/2000000,FPS:161.0,avg_sp:814.625,avg_xp_0_0:41.0625,avg_xp_0_1:12.0,avg_xp_1_0:7.25,avg_xp_1_1:0.0,avg_mp:756.3533834586466,value_loss:0.381759013235569,policy_loss:0.004961629621138952,dist_entropy:3.3664793193340303,actor_grad_norm:0.18315132856369018,critic_grad_norm:0.19347894713282585,ratio:3.9961842596530914,best_i:0,average_step_rewards:2.036562442779541
episode:38,Updates:38/312,Timesteps:249600/2000000,FPS:161.0,avg_sp:833.5625,avg_xp_0_0:3.25,avg_xp_0_1:11.8125,avg_xp_1_0:5.625,avg_xp_1_1:0.0,avg_mp:773.3621553884711,value_loss:0.3553194612264633,policy_loss:0.00169021039437518,dist_entropy:3.1909205585718157,actor_grad_norm:0.1700507767498493,critic_grad_norm:0.1539773176657036,ratio:3.9913063287734984,best_i:0,average_step_rewards:2.0839061737060547
episode:39,Updates:39/312,Timesteps:256000/2000000,FPS:161.0,avg_sp:853.125,avg_xp_0_0:32.5625,avg_xp_0_1:10.375,avg_xp_1_0:5.8125,avg_xp_1_1:0.0,avg_mp:779.8659147869674,value_loss:0.3311844926327467,policy_loss:0.0018440342866382297,dist_entropy:3.1049001097679136,actor_grad_norm:0.14240555539727212,critic_grad_norm:0.1468690468231216,ratio:3.9901073813438415,best_i:0,average_step_rewards:2.1328125
episode:40,Updates:40/312,Timesteps:262400/2000000,FPS:161.0,avg_sp:865.5625,avg_xp_0_0:1.1875,avg_xp_0_1:54.0,avg_xp_1_0:7.75,avg_xp_1_1:0.0,avg_mp:786.2468671679198,value_loss:0.3220428217202425,policy_loss:-0.008232419852995766,dist_entropy:3.066338962316513,actor_grad_norm:0.15379152968525886,critic_grad_norm:0.24849908596370368,ratio:3.9962347567081453,best_i:0,average_step_rewards:2.1639063358306885
episode:41,Updates:41/312,Timesteps:268800/2000000,FPS:161.0,avg_sp:872.1875,avg_xp_0_0:6.0,avg_xp_0_1:20.5,avg_xp_1_0:5.625,avg_xp_1_1:0.0,avg_mp:796.0012531328321,value_loss:0.31620886735618114,policy_loss:-0.009242725281202003,dist_entropy:2.9212049692869186,actor_grad_norm:0.09993677064776421,critic_grad_norm:0.25169332898803987,ratio:3.9949159979820252,best_i:0,average_step_rewards:2.180468797683716
episode:42,Updates:42/312,Timesteps:275200/2000000,FPS:161.0,avg_sp:884.0,avg_xp_0_0:10.5625,avg_xp_0_1:17.875,avg_xp_1_0:10.5625,avg_xp_1_1:0.0,avg_mp:805.8220551378446,value_loss:0.31658460535109045,policy_loss:0.0019827809455412295,dist_entropy:2.85601812005043,actor_grad_norm:0.11889396086335183,critic_grad_norm:0.20947129058185965,ratio:3.990308862924576,best_i:0,average_step_rewards:2.2100000381469727
episode:43,Updates:43/312,Timesteps:281600/2000000,FPS:161.0,avg_sp:894.4375,avg_xp_0_0:4.4375,avg_xp_0_1:18.1875,avg_xp_1_0:4.1875,avg_xp_1_1:0.0,avg_mp:816.9724310776942,value_loss:0.30678923390805724,policy_loss:-0.006305463533990974,dist_entropy:2.805292770266533,actor_grad_norm:0.11299431249499321,critic_grad_norm:0.18345467699691653,ratio:3.9925602674484253,best_i:0,average_step_rewards:2.236093759536743
episode:44,Updates:44/312,Timesteps:288000/2000000,FPS:161.0,avg_sp:903.5,avg_xp_0_0:6.5625,avg_xp_0_1:17.875,avg_xp_1_0:3.0,avg_xp_1_1:0.0,avg_mp:819.2644110275689,value_loss:0.3000758647918701,policy_loss:-0.022225248433125767,dist_entropy:2.714978116750717,actor_grad_norm:0.1274590499699116,critic_grad_norm:0.19654043433256446,ratio:3.9943226516246795,best_i:0,average_step_rewards:2.2587499618530273
episode:45,Updates:45/312,Timesteps:294400/2000000,FPS:161.0,avg_sp:905.8125,avg_xp_0_0:42.9375,avg_xp_0_1:14.3125,avg_xp_1_0:5.125,avg_xp_1_1:0.0,avg_mp:828.0501253132832,value_loss:0.293134481087327,policy_loss:-0.03397583129778088,dist_entropy:2.6345821022987366,actor_grad_norm:0.10618331730365753,critic_grad_norm:0.25053511004662143,ratio:3.9929866552352906,best_i:0,average_step_rewards:2.264531135559082
episode:46,Updates:46/312,Timesteps:300800/2000000,FPS:160.0,avg_sp:915.5,avg_xp_0_0:8.0,avg_xp_0_1:15.75,avg_xp_1_0:3.5,avg_xp_1_1:0.0,avg_mp:838.4511278195489,value_loss:0.2948864154517651,policy_loss:-0.036487816873351696,dist_entropy:2.5681530341506003,actor_grad_norm:0.1033432774245739,critic_grad_norm:0.29158069477416576,ratio:3.9958852529525757,best_i:0,average_step_rewards:2.288749933242798
episode:47,Updates:47/312,Timesteps:307200/2000000,FPS:160.0,avg_sp:927.3125,avg_xp_0_0:6.375,avg_xp_0_1:11.5,avg_xp_1_0:5.3125,avg_xp_1_1:0.0,avg_mp:840.0426065162907,value_loss:0.29512843675911427,policy_loss:0.0004929932713920948,dist_entropy:2.4428001821041105,actor_grad_norm:0.10686086118221283,critic_grad_norm:0.2568018191959709,ratio:3.989766627550125,best_i:0,average_step_rewards:2.3182811737060547
episode:48,Updates:48/312,Timesteps:313600/2000000,FPS:160.0,avg_sp:946.8125,avg_xp_0_0:7.3125,avg_xp_0_1:22.125,avg_xp_1_0:5.125,avg_xp_1_1:0.0,avg_mp:846.1002506265664,value_loss:0.28827491104602815,policy_loss:-0.047856808730700265,dist_entropy:2.391184662282467,actor_grad_norm:0.10931314900517464,critic_grad_norm:0.31360862634610387,ratio:3.997621363401413,best_i:0,average_step_rewards:2.3670313358306885
episode:49,Updates:49/312,Timesteps:320000/2000000,FPS:160.0,avg_sp:942.875,avg_xp_0_0:21.875,avg_xp_0_1:17.875,avg_xp_1_0:3.6875,avg_xp_1_1:0.0,avg_mp:853.8107769423559,value_loss:0.2834063734859228,policy_loss:-0.06232944500096427,dist_entropy:2.308283454179764,actor_grad_norm:0.10227886959910393,critic_grad_norm:0.21123707365477457,ratio:3.9989666640758514,best_i:0,average_step_rewards:2.357187509536743
episode:50,Updates:50/312,Timesteps:326400/2000000,FPS:160.0,avg_sp:946.125,avg_xp_0_0:0.5625,avg_xp_0_1:9.375,avg_xp_1_0:3.0,avg_xp_1_1:0.0,avg_mp:853.6228070175439,value_loss:0.27634955756366253,policy_loss:-0.07454973083657372,dist_entropy:2.278721497952938,actor_grad_norm:0.10507052913308143,critic_grad_norm:0.15729565345682203,ratio:3.997243231534958,best_i:0,average_step_rewards:2.3653125762939453
episode:51,Updates:51/312,Timesteps:332800/2000000,FPS:160.0,avg_sp:948.5,avg_xp_0_0:5.8125,avg_xp_0_1:7.25,avg_xp_1_0:5.125,avg_xp_1_1:0.0,avg_mp:862.046365914787,value_loss:0.2710554007440805,policy_loss:-0.02126033392049744,dist_entropy:2.223339505493641,actor_grad_norm:0.08644922077655792,critic_grad_norm:0.10792936985380948,ratio:3.9886931777000427,best_i:0,average_step_rewards:2.3712499141693115
episode:52,Updates:52/312,Timesteps:339200/2000000,FPS:160.0,avg_sp:953.625,avg_xp_0_0:52.0625,avg_xp_0_1:13.625,avg_xp_1_0:3.5,avg_xp_1_1:0.0,avg_mp:877.2844611528822,value_loss:0.2679621711373329,policy_loss:-0.003778179054847214,dist_entropy:2.2189600080251695,actor_grad_norm:0.11121466010808945,critic_grad_norm:0.10038921636296436,ratio:3.994149661064148,best_i:0,average_step_rewards:2.3840625286102295
episode:53,Updates:53/312,Timesteps:345600/2000000,FPS:160.0,avg_sp:945.875,avg_xp_0_0:94.4375,avg_xp_0_1:13.625,avg_xp_1_0:4.375,avg_xp_1_1:0.0,avg_mp:874.9862155388471,value_loss:0.2678075969219208,policy_loss:-0.024167280805679953,dist_entropy:2.1989255890250208,actor_grad_norm:0.11147427409887314,critic_grad_norm:0.14124882137402892,ratio:3.9908999025821688,best_i:0,average_step_rewards:2.364687442779541
episode:54,Updates:54/312,Timesteps:352000/2000000,FPS:160.0,avg_sp:967.0625,avg_xp_0_0:0.875,avg_xp_0_1:20.1875,avg_xp_1_0:3.0,avg_xp_1_1:0.0,avg_mp:875.7218045112782,value_loss:0.2641998190432787,policy_loss:-0.005077375471993295,dist_entropy:2.2070431038737297,actor_grad_norm:0.15012009143829347,critic_grad_norm:0.11324221193790436,ratio:3.988026314973831,best_i:0,average_step_rewards:2.417656183242798
episode:55,Updates:55/312,Timesteps:358400/2000000,FPS:160.0,avg_sp:975.8125,avg_xp_0_0:5.1875,avg_xp_0_1:13.625,avg_xp_1_0:5.3125,avg_xp_1_1:0.0,avg_mp:877.6954887218045,value_loss:0.2634822353720665,policy_loss:-0.014104521522568626,dist_entropy:2.1157216623425485,actor_grad_norm:0.11287599131464958,critic_grad_norm:0.12910195146687328,ratio:3.992093962430954,best_i:0,average_step_rewards:2.4395313262939453
episode:56,Updates:56/312,Timesteps:364800/2000000,FPS:160.0,avg_sp:970.375,avg_xp_0_0:9.1875,avg_xp_0_1:11.5,avg_xp_1_0:3.875,avg_xp_1_1:0.0,avg_mp:884.7706766917294,value_loss:0.262483649328351,policy_loss:-0.01385533557093036,dist_entropy:2.0676020622253417,actor_grad_norm:0.0980898231267929,critic_grad_norm:0.1015673050424084,ratio:3.994262933731079,best_i:0,average_step_rewards:2.4259374141693115
episode:57,Updates:57/312,Timesteps:371200/2000000,FPS:160.0,avg_sp:970.9375,avg_xp_0_0:0.5625,avg_xp_0_1:13.625,avg_xp_1_0:3.1875,avg_xp_1_1:0.0,avg_mp:883.6315789473684,value_loss:0.26242179945111277,policy_loss:-0.009839084549491273,dist_entropy:2.0262128174304963,actor_grad_norm:0.0985457606613636,critic_grad_norm:0.07383518108399585,ratio:3.994632029533386,best_i:0,average_step_rewards:2.4273438453674316
episode:58,Updates:58/312,Timesteps:377600/2000000,FPS:160.0,avg_sp:968.125,avg_xp_0_0:23.0625,avg_xp_0_1:21.9375,avg_xp_1_0:3.375,avg_xp_1_1:0.0,avg_mp:893.9799498746867,value_loss:0.2528646897524595,policy_loss:-0.009382576866638282,dist_entropy:2.0629579082131384,actor_grad_norm:0.10347003862261772,critic_grad_norm:0.07458879007026553,ratio:3.9926401555538176,best_i:0,average_step_rewards:2.4203124046325684
episode:59,Updates:59/312,Timesteps:384000/2000000,FPS:160.0,avg_sp:981.6875,avg_xp_0_0:13.875,avg_xp_0_1:5.4375,avg_xp_1_0:3.0,avg_xp_1_1:0.0,avg_mp:905.2406015037594,value_loss:0.2528814148157835,policy_loss:-0.019511356171946926,dist_entropy:2.015354187786579,actor_grad_norm:0.1085757039487362,critic_grad_norm:0.07120761163532734,ratio:3.9925103902816774,best_i:0,average_step_rewards:2.454218864440918
episode:60,Updates:60/312,Timesteps:390400/2000000,FPS:160.0,avg_sp:985.75,avg_xp_0_0:7.9375,avg_xp_0_1:8.5625,avg_xp_1_0:5.3125,avg_xp_1_1:0.0,avg_mp:905.1616541353384,value_loss:0.24572352431714534,policy_loss:-0.013893690783656787,dist_entropy:2.0030399933457375,actor_grad_norm:0.10005929470062255,critic_grad_norm:0.09716830023098737,ratio:3.9921415507793427,best_i:0,average_step_rewards:2.4643750190734863
